User_ID,Exercise_Type,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Total_Calories_Burned
19646748,"Running, 7.5mph (8 min mile)",male,68,178.0,78.0,10.0,90.0,40.1,33.470350579104526
13896084,Roller skating,female,23,171.0,67.0,11.0,94.0,40.2,17.704451746666656
17981210,"Cycling, 14-15.9 mph, vigorous",female,66,168.0,67.0,12.0,91.0,40.0,27.59653728000007
10512864,"Boxing, in ring",female,20,175.0,72.0,13.0,85.0,40.0,38.54854997014929
19774028,"Weeding, cultivating garden",male,40,180.0,84.0,28.0,101.0,41.1,36.35776831044777
11290722,Mild stretching,female,44,155.0,57.0,5.0,89.0,39.2,2.447196540298507
19585696,"Swimming laps, freestyle, slow",female,58,167.0,62.0,28.0,105.0,40.7,41.70275201114426
16916571,"Running, stairs, up",female,31,161.0,62.0,9.0,93.0,39.4,28.72923097432834
13195146,"Carrying 25 to 49 lbs, upstairs",female,50,170.0,72.0,18.0,102.0,40.4,35.59302573850742
16895588,"Horesback riding, saddling horse",female,37,163.0,61.0,30.0,106.0,40.7,21.99074946268658
14289608,"Carrying infant, upstairs",female,42,159.0,57.0,12.0,93.0,39.8,11.738825559403017
16002571,"Aerobics, high impact",female,66,162.0,64.0,29.0,110.0,40.8,44.58543072159202
13273272,"Cross country snow skiing, slow",male,30,185.0,87.0,4.0,83.0,38.9,8.359768260298504
19993804,"Rowing machine, light",female,36,170.0,65.0,12.0,93.0,40.1,9.373106328358215
15744627,"Ice skating, rapidly",male,38,172.0,76.0,25.0,109.0,40.4,58.67697705472625
15217189,"Marching, rapidly, military",female,55,144.0,50.0,7.0,82.0,39.4,7.807536925373149
13595349,"Stretching, hatha yoga",male,22,190.0,88.0,3.0,79.0,39.0,3.6222367713432826
11383161,Walking downstairs,female,65,166.0,68.0,18.0,101.0,40.4,12.595505136716424
15560785,"Climbing hills, carrying 10 to 20 lb",male,53,183.0,85.0,24.0,105.0,40.8,52.52730760597021
18862690,"Golf, walking and pulling clubs",female,46,151.0,56.0,2.0,81.0,38.3,1.6529704883582088
19370901,"Ballroom dancing, slow",female,20,167.0,58.0,5.0,76.0,39.3,2.984229158208956
15598877,Taking out trash,male,25,179.0,79.0,12.0,78.0,40.1,9.755342213731348
10022050,"Boxing, in ring",male,57,195.0,93.0,24.0,106.0,40.7,91.92346531343291
18015016,"Skin diving, fast",male,60,192.0,88.0,27.0,109.0,40.6,130.4809517229851
14965848,Swimming butterfly,male,34,186.0,92.0,27.0,106.0,41.1,93.78143230567156
13460773,"Golf, general",male,37,179.0,89.0,6.0,92.0,39.2,8.254697397014928
12560417,"Running, 8.6 mph (7 min mile)",male,35,179.0,79.0,26.0,106.0,41.0,98.68370118766164
19150517,Pushing a wheelchair,male,65,186.0,85.0,17.0,96.0,40.5,19.82625808557213
17326999,"Roller blading, in-line skating",male,44,175.0,73.0,14.0,95.0,40.4,42.090403920398046
17236318,"Calisthenics, vigorous, pushups, situps…",male,21,180.0,81.0,20.0,97.0,40.4,44.49128217313427
15038050,"Carrying infant, upstairs",female,26,177.0,68.0,10.0,88.0,40.0,11.670177456716448
17108676,Cleaning gutters,female,62,167.0,65.0,22.0,103.0,40.9,24.54169671044782
11633913,"Swimming, treading water, moderate",male,30,187.0,86.0,4.0,83.0,38.6,4.719884277810944
18977305,"Jumping rope, fast",female,53,148.0,51.0,27.0,106.0,40.9,56.71084755223885
19274240,"Downhill snow skiing, racing",male,35,172.0,79.0,25.0,103.0,41.3,54.24091499502481
15704174,Walking 5.0 mph,male,30,182.0,84.0,29.0,107.0,40.5,66.90170578626858
19053854,"Basketball, officiating",female,21,175.0,74.0,13.0,95.0,40.2,23.10947432875621
10168222,Roller skating,female,75,140.0,48.0,5.0,85.0,39.1,5.76535742089552
19124933,"Walk/run, playing with children, vigorous",female,57,150.0,57.0,1.0,84.0,37.8,0.9782354632835843
15635372,"Hockey, ice hockey",male,71,193.0,98.0,24.0,99.0,40.9,64.59475041432829
12552306,"Rowing machine, very vigorous",female,35,163.0,62.0,12.0,91.0,40.2,30.64115510447764
15666388,Bathing dog,male,24,164.0,64.0,17.0,97.0,40.1,13.0742816477612
18332289,"Skin diving, scuba diving",male,46,189.0,88.0,7.0,87.0,39.2,14.797750713631835
17843570,"Swimming laps, freestyle, fast",female,41,160.0,58.0,21.0,103.0,40.7,41.8066945361195
13060242,Snowmobiling,female,27,178.0,71.0,29.0,114.0,40.8,24.74259734626867
13770697,"Rock climbing, rappelling",female,48,180.0,74.0,9.0,95.0,39.6,18.2908604489552
15497995,"Ice skating, rapidly",female,30,146.0,47.0,15.0,96.0,39.8,21.77224674925369
17911503,Instructing aerobic class,female,26,171.0,70.0,16.0,93.0,40.2,23.050597635820907
18188395,"Basketball, shooting baskets",female,62,159.0,61.0,5.0,83.0,39.0,4.714761621890548
11728393,"Running, 7 mph (8.5 min mile)",male,35,163.0,66.0,29.0,112.0,40.9,75.54419049313418
16191860,"Cycling, mountain bike, bmx",female,63,168.0,67.0,2.0,86.0,37.8,3.9099630400000103
10473042,Swimming breaststroke,female,79,157.0,60.0,17.0,98.0,40.7,35.01053237014934
10146798,"Paddleball, competitive",male,20,197.0,93.0,11.0,97.0,39.8,35.11350452417919
17235113,"Softball, pitching",female,49,165.0,68.0,22.0,105.0,40.4,30.789012556417923
18545619,Jai alai,male,37,184.0,82.0,12.0,90.0,39.8,40.5253986865672
16715070,"Running, 5 mph (12 minute mile)",male,34,180.0,78.0,17.0,100.0,40.4,36.41693837134324
19531529,Fencing,female,71,160.0,63.0,3.0,83.0,38.7,3.889788351044778
18669158,"Cross country skiing, uphill",female,57,175.0,74.0,15.0,94.0,40.4,62.86074266865668
12138344,Swimming synchronized,male,48,179.0,82.0,11.0,90.0,39.6,24.77230649393032
16952678,"Cycling, 14-15.9 mph, vigorous",female,35,170.0,63.0,16.0,98.0,40.5,34.598643754029936
16070737,"Running, stairs, up",female,29,162.0,59.0,4.0,82.0,39.2,12.15071417552238
19106840,General cleaning,female,46,171.0,73.0,28.0,116.0,40.9,24.56234530149255
13603420,"Softball, pitching",male,40,180.0,84.0,11.0,90.0,40.0,19.016743049552243
14922220,"Hiking, cross country",male,25,201.0,107.0,4.0,78.0,38.8,8.808621239402989
11186784,"Rowing machine, very vigorous",male,25,184.0,77.0,10.0,83.0,39.7,31.711948159204
14347033,Water aerobics,female,79,168.0,67.0,16.0,89.0,39.9,14.70847658666666
18748015,"Standing, playing with children, light",male,30,194.0,93.0,18.0,96.0,40.5,16.09290255761194
10323031,"Skiing, water skiing",male,35,172.0,78.0,12.0,89.0,39.9,19.263713738507477
10022050,"Horseback riding, trotting",male,57,195.0,93.0,24.0,106.0,40.7,49.7897783355225
14102269,"Track and field (high jump, pole vault)",male,22,179.0,83.0,4.0,90.0,38.8,6.832855727761197
10772399,"Weeding, cultivating garden",male,76,188.0,90.0,30.0,109.0,40.9,41.737234029850754
16263802,"Jumping rope, moderate",male,56,194.0,97.0,11.0,84.0,40.0,36.62376278328367
10791124,Water aerobics,male,62,185.0,84.0,12.0,93.0,39.9,13.830358581492533
11338815,"Climbing hills, carrying 10 to 20 lb",female,78,161.0,63.0,26.0,100.0,40.4,42.176338165970186
19094437,"Cycling, <10 mph, leisure bicycling",male,29,186.0,86.0,18.0,96.0,40.3,21.239479250149248
13339255,Squash,male,20,192.0,91.0,25.0,94.0,40.8,93.6943922885573
18989710,"Walking 2.0 mph, slow",male,46,195.0,95.0,10.0,82.0,40.0,8.157321800995025
17106732,"Climbing hills, carrying over 42 lb",female,31,162.0,68.0,5.0,84.0,39.3,10.50009063084575
12742888,"Softball, officiating",female,28,165.0,65.0,18.0,99.0,40.3,16.053094782089545
10044742,"Walking 3.5 mph, uphill",female,35,163.0,61.0,27.0,113.0,40.7,33.89672705910449
18484511,"Walking, snow blower",female,39,144.0,47.0,5.0,84.0,39.0,2.823948701492539
19440233,Health club exercise,female,23,145.0,44.0,12.0,92.0,40.0,9.967108747462682
10546857,Walking downstairs,male,25,179.0,81.0,19.0,104.0,40.0,15.836995429253738
13492811,"Running, 6.7 mph (9 min mile)",male,42,167.0,71.0,19.0,111.0,40.2,50.93041553154225
18423795,"Rowing machine, very vigorous",female,25,166.0,65.0,6.0,89.0,39.2,16.061895820895536
17340116,"Running, 10.9 mph (5.5 min mile)",female,29,168.0,68.0,18.0,95.0,40.2,75.61446340298502
10958162,Swimming synchronized,female,21,169.0,64.0,9.0,86.0,39.6,15.819122550447744
13425266,"Riding, snow blower",female,56,158.0,61.0,2.0,81.0,38.3,1.2554343355223885
13968372,"Teach physical education,exercise class",female,25,187.0,78.0,15.0,105.0,40.4,16.05309478208955
10783304,Swimming backstroke,female,54,159.0,60.0,19.0,104.0,40.6,27.38544774925372
11144418,"Swimming leisurely, not laps",female,67,171.0,72.0,11.0,88.0,39.9,16.300065471044782
19570514,"Horse racing, galloping",male,33,162.0,70.0,19.0,100.0,40.4,36.52679338905468
16974608,"Marching, rapidly, military",female,48,154.0,55.0,19.0,91.0,40.3,23.311074534328405
16152838,"Walk/run, playing with children, moderate",female,33,154.0,59.0,28.0,105.0,40.6,22.66642100855721
16290605,"Tennis, singles",female,69,169.0,72.0,20.0,104.0,40.4,39.54780637611936
15483091,"Cross country snow skiing, slow",male,38,188.0,93.0,28.0,104.0,40.9,62.55412801671639
19723349,"Water aerobics, water calisthenics",male,40,187.0,93.0,15.0,89.0,40.1,19.140228394029847
19326195,Softball or baseball,male,27,177.0,75.0,19.0,101.0,40.0,24.45588658208961
14449674,Shoveling snow by hand,male,25,171.0,72.0,29.0,111.0,40.7,42.97289987820897
14494930,"Jumping rope, slow",male,32,209.0,110.0,15.0,94.0,40.2,45.315194805970094
18229021,Track and field (hurdles),female,26,151.0,55.0,9.0,90.0,39.8,16.990405414925416
18129466,Lacrosse,male,56,175.0,78.0,29.0,110.0,40.8,62.123012515820825
10302133,"Golf, general",male,58,165.0,66.0,22.0,98.0,40.9,22.445356967164184
18688645,"Walking, snow blower",male,45,177.0,79.0,24.0,104.0,40.5,22.783858459701506
16027045,"Jumping rope, moderate",male,65,194.0,98.0,18.0,97.0,40.4,60.54762656955239
12777318,"Basketball, shooting baskets",male,26,185.0,87.0,12.0,90.0,40.0,16.138397158208956
12229778,"Boxing, punching bag",female,41,184.0,83.0,28.0,102.0,40.9,47.82999009432838
12860503,"Bagging grass, leaves",female,26,166.0,60.0,20.0,103.0,40.6,16.46471259701492
10065831,"Coaching: football, basketball, soccer…",male,36,174.0,78.0,13.0,92.0,40.1,13.912682144477609
13481979,"Canoeing, rowing, vigorous",male,25,187.0,82.0,23.0,101.0,41.0,77.67368081592046
17427527,"Horseback riding, walking",female,28,164.0,67.0,17.0,97.0,40.2,9.780199506666666
13496284,"Rowing machine, vigorous",male,37,185.0,84.0,15.0,97.0,40.0,36.76532410746279
16403093,Snow shoeing,male,46,171.0,73.0,26.0,101.0,40.7,52.12620590407955
15645431,"Frisbee, ultimate frisbee",male,24,191.0,90.0,23.0,98.0,40.7,56.84997166567158
16257971,Carrying heavy loads,female,35,161.0,57.0,12.0,94.0,39.9,18.78520802865669
10823827,Shoveling snow by hand,male,50,201.0,103.0,7.0,95.0,39.4,14.838822228059708
15919796,Ski mobiling,male,39,192.0,91.0,10.0,89.0,40.2,21.86031355422885
18571939,"Cycling, 16-19 mph, very fast, racing",female,67,171.0,69.0,12.0,86.0,40.2,34.100640358208985
12289711,Walking using crutches,female,43,163.0,57.0,17.0,92.0,40.2,16.630002875820935
10487596,Kickball,female,21,164.0,61.0,30.0,112.0,40.6,43.96085033432834
15567448,Carrying heavy loads,female,59,152.0,58.0,21.0,101.0,41.1,33.45085289313429
18658770,"Walk / run, playing with animals",male,50,184.0,90.0,28.0,107.0,40.9,34.57589645373134
18057763,"Stationary cycling, very vigorous",male,28,174.0,73.0,28.0,104.0,40.9,87.70948279960213
16814843,Wrestling,female,24,159.0,62.0,24.0,109.0,40.7,30.62436543044777
11227763,"Cycling, 14-15.9 mph, vigorous",female,63,169.0,68.0,21.0,107.0,40.6,49.01474531820907
12258060,Pushing stroller or walking with children,female,23,177.0,74.0,27.0,103.0,40.7,17.15613574567164
11198879,Lacrosse,female,44,177.0,76.0,28.0,109.0,41.3,58.4428694224875
19767945,"Cycling, 14-15.9 mph, vigorous",female,35,170.0,64.0,24.0,102.0,40.6,52.72174286328372
18733738,"Running, 9 mph (6.5 min mile)",female,26,144.0,44.0,15.0,88.0,40.2,33.980810829850725
17987326,Snorkeling,female,69,165.0,67.0,27.0,106.0,40.9,31.04610444000008
14670034,Painting,male,48,187.0,90.0,16.0,95.0,40.1,22.25985814925373
19153982,"Carrying infant, upstairs",male,31,179.0,80.0,28.0,112.0,40.9,38.44293750447771
16502345,Watering lawn or garden,female,29,161.0,62.0,8.0,94.0,39.4,2.563223568557213
17103446,"Cycling, 14-15.9 mph, vigorous",male,35,198.0,103.0,5.0,90.0,39.0,17.676886441791087
17180658,Walking the dog,male,23,185.0,85.0,14.0,97.0,40.5,12.245629994029857
19937105,"Walking 2.0 mph, slow",male,51,193.0,91.0,15.0,104.0,40.4,11.720783429850746
11884149,"Bagging grass, leaves",male,64,178.0,78.0,24.0,95.0,40.9,25.68495165134328
17566685,"Walking 4.0 mph, very brisk",male,23,176.0,82.0,27.0,116.0,40.8,37.99672483701502
15708540,"Bagging grass, leaves",male,29,184.0,89.0,14.0,95.0,40.1,17.095859913233827
15371874,Walking using crutches,male,77,176.0,79.0,2.0,85.0,38.5,2.71160005611941
11132132,"Martial arts, judo, karate, jujitsu",female,24,162.0,59.0,27.0,109.0,41.0,54.678213789850886
10788929,"Cross country skiing, uphill",female,60,163.0,59.0,28.0,102.0,40.4,93.5549071068656
16677930,"Running, training, pushing wheelchair",female,43,181.0,80.0,10.0,91.0,39.9,21.97100354228853
15104991,"Aerobics, step aerobics",male,76,189.0,91.0,6.0,93.0,39.7,15.93164044656721
18910818,"Carpentry, general",female,64,150.0,47.0,22.0,101.0,40.8,12.425374286567171
13331407,Croquet,female,20,166.0,66.0,12.0,92.0,39.8,6.800630385671642
17719877,"Stretching, hatha yoga",female,71,163.0,65.0,11.0,90.0,40.0,9.810224589054725
13377924,"Basketball, wheelchair",male,76,179.0,86.0,18.0,100.0,40.5,34.53162045850753
10335063,"Circuit training, minimal rest",male,64,188.0,95.0,17.0,95.0,40.3,44.35396340099497
18072910,Pushing a wheelchair,male,43,187.0,92.0,23.0,102.0,40.7,29.032776546069645
14477337,Health club exercise,female,26,154.0,56.0,5.0,85.0,39.4,5.2855879721393
14889237,"Walk / run, playing with animals",male,45,190.0,99.0,18.0,105.0,40.6,24.45009820656716
18129713,"Racquetball, competitive",male,22,186.0,88.0,10.0,83.0,40.0,30.20516518208963
18184462,"Stationary cycling, very light",female,36,174.0,68.0,19.0,108.0,40.1,13.295255422089555
11616478,"Basketball, wheelchair",female,71,176.0,72.0,6.0,92.0,39.3,9.63673129074629
19797460,"Teach physical education,exercise class",female,35,171.0,66.0,25.0,108.0,40.5,22.63897982089552
12377264,"Jumping rope, fast",female,72,160.0,62.0,11.0,94.0,39.8,28.087725512437835
12017034,Playing paddleball,male,54,170.0,76.0,6.0,80.0,39.3,9.384886180298512
19646748,Orienteering,male,68,178.0,78.0,10.0,90.0,40.1,24.08844321194025
12787102,Walking the dog,female,72,170.0,73.0,16.0,104.0,40.5,12.0192401958209
13234647,Orienteering,male,29,169.0,73.0,21.0,100.0,40.3,47.34305569731333
11635863,"Running, 5 mph (12 minute mile)",male,22,182.0,84.0,4.0,91.0,39.3,9.227821487761185
19015061,"Cycling, <10 mph, leisure bicycling",male,24,186.0,88.0,2.0,91.0,38.1,2.414824514228855
17516268,Playing racquetball,female,69,171.0,73.0,15.0,102.0,40.4,26.30444323283581
13076521,"Skin diving, moderate",male,44,180.0,79.0,21.0,100.0,40.9,71.1888610394031
17688981,"Golf, miniature golf",female,68,174.0,74.0,8.0,84.0,39.6,6.091943660895525
10722362,"Windsurfing, sailing",female,21,153.0,54.0,8.0,94.0,39.8,4.445472401194031
12424830,"Walking, snow blower",male,52,167.0,74.0,11.0,98.0,39.7,9.781677629850751
15250736,Ski machine,male,24,193.0,96.0,25.0,105.0,40.8,57.653574208955206
17636190,"Rowing machine, vigorous",male,34,181.0,83.0,25.0,102.0,40.9,60.54606946268674
12154012,"Walking 2.0 mph, slow",male,29,184.0,93.0,8.0,88.0,40.0,6.388470968358209
15173621,"Weight lifting, body building, vigorous",male,20,179.0,85.0,5.0,80.0,39.3,8.746878567164181
19167502,"Cycling, 16-19 mph, very fast, racing",female,72,149.0,53.0,18.0,96.0,40.0,39.289868238806
13173021,"Weight lifting, light workout",female,76,179.0,73.0,2.0,78.0,38.2,1.5024050244776124
10188164,Painting,female,47,176.0,77.0,15.0,87.0,39.8,17.854261223880602
16734340,"Aerobics, low impact",male,34,177.0,78.0,22.0,98.0,40.9,29.450036052537385
17070071,"Running, stairs, up",female,50,169.0,74.0,8.0,90.0,39.6,30.4797575928358
15165311,Krav maga training,male,51,199.0,104.0,25.0,104.0,40.3,89.24253349253753
12819856,"Racquetball, competitive",female,36,165.0,62.0,6.0,83.0,39.3,12.768547099701523
11883663,"Racquetball, competitive",female,34,159.0,57.0,5.0,89.0,39.2,9.782354632835844
17844052,"Loading, unloading car",male,47,182.0,82.0,27.0,100.0,40.7,22.783046056119414
14857340,"Windsurfing, sailing",male,65,176.0,76.0,15.0,93.0,40.3,11.73110772537314
12859498,Playing tennis,female,21,182.0,79.0,27.0,110.0,40.7,51.23961407820894
17673744,"Horesback riding, saddling horse",male,31,178.0,78.0,19.0,106.0,40.4,17.808902023880606
14334338,"Running, 5 mph (12 minute mile)",male,21,179.0,83.0,24.0,102.0,40.5,54.70779882029845
15993245,Squash,male,21,191.0,86.0,16.0,103.0,40.1,56.66966320398014
18402770,"Walking 2.0 mph, slow",female,26,169.0,61.0,6.0,87.0,39.3,3.1427155570149257
15106566,Carrying moderate loads upstairs,male,25,174.0,80.0,29.0,109.0,41.3,63.71591027263675
19389635,"Rock climbing, mountain climbing",female,51,164.0,68.0,21.0,97.0,40.7,39.21824132298502
13386883,"Stationary cycling, vigorous",female,41,163.0,62.0,3.0,87.0,38.5,6.703277356417916
14018261,Playing paddleball,female,23,162.0,59.0,2.0,83.0,38.4,2.4285451080597023
12396352,"Carrying 25 to 49 lbs, upstairs",female,24,157.0,56.0,25.0,107.0,40.8,38.44925619900493
15328239,"Cycling, 16-19 mph, very fast, racing",female,22,155.0,49.0,23.0,97.0,40.9,46.41476048756223
17569800,"Rowing machine, vigorous",female,64,161.0,65.0,12.0,96.0,39.9,22.75948635223887
17837201,"Cycling, <10 mph, leisure bicycling",male,25,188.0,89.0,6.0,92.0,39.6,7.326797105671641
18003086,"Climbing hills, carrying 10 to 20 lb",male,75,194.0,101.0,19.0,94.0,41.0,49.41171730189059
10618273,"Diving, springboard or platform",female,75,168.0,65.0,21.0,104.0,40.3,14.046457934328362
11348433,"Track and field (high jump, pole vault)",male,34,172.0,81.0,21.0,103.0,40.7,35.008095159403
19812639,"Running, 9 mph (6.5 min mile)",male,29,182.0,81.0,21.0,106.0,40.3,87.57781700238799
15210778,"Golf, walking and pulling clubs",female,68,150.0,56.0,16.0,92.0,40.3,13.22376390686567
12215329,"Carrying 16 to 24 lbs, upstairs",female,75,161.0,63.0,25.0,105.0,40.5,32.41490292537315
12664301,Health club exercise,female,22,164.0,64.0,8.0,94.0,39.2,9.66507514905472
16984792,"Hockey, field hockey",male,26,191.0,91.0,16.0,99.0,40.0,39.98722644696512
17159230,"Walking, under 2.0 mph, very slow",male,33,176.0,70.0,3.0,89.0,38.3,1.4406623522388058
18809970,"Cross country skiing, uphill",female,78,179.0,80.0,21.0,100.0,40.8,95.14058349850738
13367877,Juggling,female,39,184.0,74.0,15.0,93.0,40.1,15.229859152238802
15369767,"Stationary cycling, very light",female,39,156.0,53.0,3.0,77.0,38.6,1.636180814328359
14337478,"Carrying infant, upstairs",female,36,155.0,65.0,23.0,101.0,40.2,25.657228379104545
18873584,Snorkeling,male,51,179.0,85.0,13.0,102.0,39.7,18.96403836716423
11910418,Handball,male,20,179.0,78.0,15.0,88.0,40.3,48.18568746268661
18502026,"Cross country skiing, moderate",male,42,195.0,102.0,30.0,107.0,40.9,84.03908854925363
18854916,"Weight lifting, body building, vigorous",female,47,166.0,64.0,27.0,114.0,40.8,35.56377920955225
15700578,"Canoeing, rowing, vigorous",male,42,183.0,83.0,2.0,92.0,38.3,6.83660181094528
19157340,"Horseback riding, walking",female,22,147.0,47.0,17.0,101.0,40.3,6.860736967363184
13474684,"Cross country skiing, vigorous",female,30,168.0,70.0,28.0,103.0,41.1,60.529934224875504
10593248,Swimming butterfly,male,55,189.0,88.0,8.0,81.0,39.1,26.57895665990048
11030752,Kayaking,male,33,184.0,81.0,13.0,91.0,40.0,18.07161303223885
19363563,"Basketball game, competitive",male,56,185.0,91.0,23.0,102.0,40.5,57.48163801751237
15129031,"Children's games, hopscotch, dodgeball",female,78,149.0,54.0,21.0,103.0,40.5,19.46173711164184
15580106,"Golf, general",female,54,162.0,61.0,3.0,85.0,38.6,2.828856973134329
